Model,Region,Date,EVI_Mean,EVI_Lower,EVI_Upper
CNN_BiLSTM,Duhok,2027-08-01,0.123898,0.100255,0.147541
CNN_BiLSTM,Duhok,2027-09-01,0.122152,0.098079,0.146226
CNN_BiLSTM,Duhok,2027-10-01,0.116405,0.092742,0.140067
CNN_BiLSTM,Duhok,2027-11-01,0.115844,0.093629,0.13806
CNN_BiLSTM,Duhok,2027-12-01,0.120456,0.093957,0.146954
CNN_BiLSTM,Duhok,2028-01-01,0.127715,0.10293,0.152501
CNN_BiLSTM,Duhok,2028-02-01,0.140136,0.109078,0.171193
CNN_BiLSTM,Duhok,2028-03-01,0.187696,0.15151,0.223883
CNN_BiLSTM,Duhok,2028-04-01,0.307392,0.259677,0.355107
CNN_BiLSTM,Duhok,2028-05-01,0.282316,0.234845,0.329787
CNN_BiLSTM,Duhok,2028-06-01,0.160571,0.124876,0.196266
CNN_BiLSTM,Duhok,2028-07-01,0.135587,0.107643,0.163531
CNN_BiLSTM,Duhok,2028-08-01,0.122314,0.096482,0.148145
CNN_BiLSTM,Duhok,2028-09-01,0.118036,0.095023,0.14105
CNN_BiLSTM,Duhok,2028-10-01,0.110762,0.082535,0.138989
CNN_BiLSTM,Duhok,2028-11-01,0.115541,0.086281,0.144801
CNN_BiLSTM,Duhok,2028-12-01,0.121281,0.089014,0.153549
CNN_BiLSTM,Duhok,2029-01-01,0.122967,0.093636,0.152298
CNN_BiLSTM,Duhok,2029-02-01,0.133866,0.093883,0.173848
CNN_BiLSTM,Duhok,2029-03-01,0.1883,0.143439,0.233161
CNN_BiLSTM,Duhok,2029-04-01,0.314045,0.243476,0.384615
CNN_BiLSTM,Duhok,2029-05-01,0.277482,0.226168,0.328796
CNN_BiLSTM,Duhok,2029-06-01,0.161799,0.121056,0.202542
CNN_BiLSTM,Duhok,2029-07-01,0.135029,0.103057,0.167002
CNN_BiLSTM,Duhok,2029-08-01,0.122408,0.093306,0.15151
CNN_BiLSTM,Duhok,2029-09-01,0.116399,0.088878,0.14392
CNN_BiLSTM,Duhok,2029-10-01,0.111687,0.077572,0.145803
CNN_BiLSTM,Duhok,2029-11-01,0.11847,0.083546,0.153395
CNN_BiLSTM,Duhok,2029-12-01,0.124803,0.092341,0.157266
CNN_BiLSTM,Duhok,2030-01-01,0.129308,0.093142,0.165475
CNN_BiLSTM,Duhok,2030-02-01,0.145264,0.103632,0.186897
CNN_BiLSTM,Duhok,2030-03-01,0.195586,0.142108,0.249063
CNN_BiLSTM,Duhok,2030-04-01,0.323248,0.25477,0.391727
CNN_BiLSTM,Duhok,2030-05-01,0.279224,0.222838,0.33561
CNN_BiLSTM,Duhok,2030-06-01,0.161208,0.11767,0.204745
CNN_BiLSTM,Duhok,2030-07-01,0.137706,0.097163,0.178248
CNN_BiLSTM,Duhok,2030-08-01,0.121998,0.087761,0.156235
CNN_BiLSTM,Duhok,2030-09-01,0.117335,0.083333,0.151337
CNN_BiLSTM,Duhok,2030-10-01,0.113531,0.07345,0.153612
CNN_BiLSTM,Duhok,2030-11-01,0.119487,0.076984,0.161991
CNN_BiLSTM,Duhok,2030-12-01,0.126917,0.08425,0.169584
CNN_BiLSTM,Sulaymaniyah,2026-01-01,0.155138,0.141209,0.169067
CNN_BiLSTM,Sulaymaniyah,2026-02-01,0.193215,0.174799,0.211632
CNN_BiLSTM,Sulaymaniyah,2026-03-01,0.250557,0.22362,0.277495
CNN_BiLSTM,Sulaymaniyah,2026-04-01,0.294373,0.262116,0.326631
CNN_BiLSTM,Sulaymaniyah,2026-05-01,0.166568,0.141269,0.191867
CNN_BiLSTM,Sulaymaniyah,2026-06-01,0.109551,0.086159,0.132943
CNN_BiLSTM,Sulaymaniyah,2026-07-01,0.101281,0.084149,0.118412
CNN_BiLSTM,Sulaymaniyah,2026-08-01,0.091347,0.074627,0.108066
CNN_BiLSTM,Sulaymaniyah,2026-09-01,0.081438,0.06424,0.098635
CNN_BiLSTM,Sulaymaniyah,2026-10-01,0.079309,0.056934,0.101683
CNN_BiLSTM,Sulaymaniyah,2026-11-01,0.08378,0.062461,0.1051
CNN_BiLSTM,Sulaymaniyah,2026-12-01,0.102634,0.079467,0.125801
CNN_BiLSTM,Sulaymaniyah,2027-01-01,0.116416,0.089898,0.142934
CNN_BiLSTM,Sulaymaniyah,2027-02-01,0.147298,0.121117,0.173478
CNN_BiLSTM,Sulaymaniyah,2027-03-01,0.209803,0.175465,0.244141
CNN_BiLSTM,Sulaymaniyah,2027-04-01,0.269037,0.221134,0.316941
CNN_BiLSTM,Sulaymaniyah,2027-05-01,0.177995,0.145136,0.210854
CNN_BiLSTM,Sulaymaniyah,2027-06-01,0.105692,0.075035,0.136349
CNN_BiLSTM,Sulaymaniyah,2027-07-01,0.092907,0.072657,0.113156
CNN_BiLSTM,Sulaymaniyah,2027-08-01,0.083887,0.062186,0.105588
CNN_BiLSTM,Sulaymaniyah,2027-09-01,0.073893,0.051213,0.096573
CNN_BiLSTM,Sulaymaniyah,2027-10-01,0.06912,0.041961,0.096279
CNN_BiLSTM,Sulaymaniyah,2027-11-01,0.076057,0.045462,0.106652
CNN_BiLSTM,Sulaymaniyah,2027-12-01,0.113947,0.083361,0.144532
CNN_BiLSTM,Sulaymaniyah,2028-01-01,0.130736,0.098545,0.162927
CNN_BiLSTM,Sulaymaniyah,2028-02-01,0.162516,0.125031,0.200001
CNN_BiLSTM,Sulaymaniyah,2028-03-01,0.24446,0.194953,0.293968
CNN_BiLSTM,Sulaymaniyah,2028-04-01,0.307662,0.253712,0.361611
CNN_BiLSTM,Sulaymaniyah,2028-05-01,0.158803,0.11883,0.198777
CNN_BiLSTM,Sulaymaniyah,2028-06-01,0.102935,0.065495,0.140376
CNN_BiLSTM,Sulaymaniyah,2028-07-01,0.094985,0.070256,0.119714
CNN_BiLSTM,Sulaymaniyah,2028-08-01,0.085192,0.059521,0.110863
CNN_BiLSTM,Sulaymaniyah,2028-09-01,0.078332,0.052641,0.104023
CNN_BiLSTM,Sulaymaniyah,2028-10-01,0.076616,0.047016,0.106217
CNN_BiLSTM,Sulaymaniyah,2028-11-01,0.096503,0.065261,0.127745
CNN_BiLSTM,Sulaymaniyah,2028-12-01,0.137157,0.09973,0.174585
CNN_BiLSTM,Sulaymaniyah,2029-01-01,0.154275,0.119212,0.189338
CNN_BiLSTM,Sulaymaniyah,2029-02-01,0.184218,0.140174,0.228262
CNN_BiLSTM,Sulaymaniyah,2029-03-01,0.267972,0.210356,0.325589
CNN_BiLSTM,Sulaymaniyah,2029-04-01,0.318063,0.261928,0.374198
CNN_BiLSTM,Sulaymaniyah,2029-05-01,0.156415,0.106644,0.206185
CNN_BiLSTM,Sulaymaniyah,2029-06-01,0.109286,0.063822,0.15475
CNN_BiLSTM,Sulaymaniyah,2029-07-01,0.100225,0.065,0.135451
CNN_BiLSTM,Sulaymaniyah,2029-08-01,0.088365,0.056622,0.120107
CNN_BiLSTM,Sulaymaniyah,2029-09-01,0.082048,0.047552,0.116544
CNN_BiLSTM,Sulaymaniyah,2029-10-01,0.082906,0.043523,0.122289
CNN_BiLSTM,Sulaymaniyah,2029-11-01,0.10025,0.060325,0.140176
CNN_BiLSTM,Sulaymaniyah,2029-12-01,0.133347,0.088245,0.178449
CNN_BiLSTM,Sulaymaniyah,2030-01-01,0.146096,0.101873,0.190319
CNN_BiLSTM,Sulaymaniyah,2030-02-01,0.175382,0.124598,0.226166
CNN_BiLSTM,Sulaymaniyah,2030-03-01,0.253449,0.190157,0.316742
CNN_BiLSTM,Sulaymaniyah,2030-04-01,0.309801,0.244277,0.375326
CNN_BiLSTM,Sulaymaniyah,2030-05-01,0.167518,0.122888,0.212148
CNN_BiLSTM,Sulaymaniyah,2030-06-01,0.107945,0.059902,0.155987
CNN_BiLSTM,Sulaymaniyah,2030-07-01,0.098888,0.057405,0.140372
CNN_BiLSTM,Sulaymaniyah,2030-08-01,0.087574,0.054233,0.120914
CNN_BiLSTM,Sulaymaniyah,2030-09-01,0.082368,0.043817,0.120919
CNN_BiLSTM,Sulaymaniyah,2030-10-01,0.078859,0.037794,0.119925
CNN_BiLSTM,Sulaymaniyah,2030-11-01,0.091515,0.052947,0.130082
CNN_BiLSTM,Sulaymaniyah,2030-12-01,0.121033,0.068925,0.17314
CNN_BiLSTM,Halabja,2026-01-01,0.222428,0.200592,0.244264
CNN_BiLSTM,Halabja,2026-02-01,0.270173,0.243262,0.297084
CNN_BiLSTM,Halabja,2026-03-01,0.352141,0.311606,0.392675
CNN_BiLSTM,Halabja,2026-04-01,0.392014,0.356153,0.427875
CNN_BiLSTM,Halabja,2026-05-01,0.240975,0.213885,0.268065
CNN_BiLSTM,Halabja,2026-06-01,0.124544,0.096656,0.152432
CNN_BiLSTM,Halabja,2026-07-01,0.107629,0.081857,0.133401
CNN_BiLSTM,Halabja,2026-08-01,0.103913,0.079386,0.128439
CNN_BiLSTM,Halabja,2026-09-01,0.103533,0.077406,0.129659
CNN_BiLSTM,Halabja,2026-10-01,0.096772,0.070311,0.123234
CNN_BiLSTM,Halabja,2026-11-01,0.12753,0.100383,0.154677
CNN_BiLSTM,Halabja,2026-12-01,0.159953,0.1353,0.184606
CNN_BiLSTM,Halabja,2027-01-01,0.189339,0.16491,0.213768
CNN_BiLSTM,Halabja,2027-02-01,0.245049,0.206037,0.284061
CNN_BiLSTM,Halabja,2027-03-01,0.31539,0.271186,0.359595
CNN_BiLSTM,Halabja,2027-04-01,0.373168,0.318221,0.428116
CNN_BiLSTM,Halabja,2027-05-01,0.225251,0.182352,0.26815
CNN_BiLSTM,Halabja,2027-06-01,0.126579,0.095512,0.157647
CNN_BiLSTM,Halabja,2027-07-01,0.107345,0.077215,0.137475
CNN_BiLSTM,Halabja,2027-08-01,0.100271,0.069672,0.130869
CNN_BiLSTM,Halabja,2027-09-01,0.096877,0.069686,0.124068
CNN_BiLSTM,Halabja,2027-10-01,0.087006,0.055003,0.11901
CNN_BiLSTM,Halabja,2027-11-01,0.128709,0.092243,0.165176
CNN_BiLSTM,Halabja,2027-12-01,0.15722,0.124427,0.190012
CNN_BiLSTM,Halabja,2028-01-01,0.195156,0.157369,0.232942
CNN_BiLSTM,Halabja,2028-02-01,0.244169,0.195792,0.292546
CNN_BiLSTM,Halabja,2028-03-01,0.339005,0.278907,0.399103
CNN_BiLSTM,Halabja,2028-04-01,0.398429,0.328986,0.467872
CNN_BiLSTM,Halabja,2028-05-01,0.230076,0.17711,0.283041
CNN_BiLSTM,Halabja,2028-06-01,0.122117,0.074773,0.169462
CNN_BiLSTM,Halabja,2028-07-01,0.109502,0.074241,0.144763
CNN_BiLSTM,Halabja,2028-08-01,0.103834,0.067094,0.140575
CNN_BiLSTM,Halabja,2028-09-01,0.102505,0.062292,0.142718
CNN_BiLSTM,Halabja,2028-10-01,0.099262,0.063633,0.134891
CNN_BiLSTM,Halabja,2028-11-01,0.13098,0.080915,0.181045
CNN_BiLSTM,Halabja,2028-12-01,0.177376,0.140302,0.21445
CNN_BiLSTM,Halabja,2029-01-01,0.207577,0.160847,0.254308
CNN_BiLSTM,Halabja,2029-02-01,0.261157,0.19857,0.323745
CNN_BiLSTM,Halabja,2029-03-01,0.356942,0.28064,0.433244
CNN_BiLSTM,Halabja,2029-04-01,0.404416,0.328347,0.480486
CNN_BiLSTM,Halabja,2029-05-01,0.229275,0.171083,0.287468
CNN_BiLSTM,Halabja,2029-06-01,0.127223,0.07275,0.181697
CNN_BiLSTM,Halabja,2029-07-01,0.108822,0.065258,0.152386
CNN_BiLSTM,Halabja,2029-08-01,0.105461,0.055764,0.155159
CNN_BiLSTM,Halabja,2029-09-01,0.104695,0.058686,0.150704
CNN_BiLSTM,Halabja,2029-10-01,0.099326,0.051915,0.146737
CNN_BiLSTM,Halabja,2029-11-01,0.130668,0.080559,0.180778
CNN_BiLSTM,Halabja,2029-12-01,0.172782,0.130632,0.214933
CNN_BiLSTM,Halabja,2030-01-01,0.206618,0.153253,0.259982
CNN_BiLSTM,Halabja,2030-02-01,0.252706,0.17751,0.327901
CNN_BiLSTM,Halabja,2030-03-01,0.347932,0.265038,0.430826
CNN_BiLSTM,Halabja,2030-04-01,0.402895,0.304472,0.501317
CNN_BiLSTM,Halabja,2030-05-01,0.233658,0.162584,0.304732
CNN_BiLSTM,Halabja,2030-06-01,0.125546,0.071034,0.180058
CNN_BiLSTM,Halabja,2030-07-01,0.108256,0.060126,0.156386
CNN_BiLSTM,Halabja,2030-08-01,0.104914,0.051969,0.157859
CNN_BiLSTM,Halabja,2030-09-01,0.103505,0.049789,0.157221
CNN_BiLSTM,Halabja,2030-10-01,0.098063,0.046353,0.149774
CNN_BiLSTM,Halabja,2030-11-01,0.124704,0.072525,0.176884
CNN_BiLSTM,Halabja,2030-12-01,0.16835,0.109023,0.227678
BiLSTM_GRU,Erbil,2026-01-01,0.13756,0.123859,0.151261
BiLSTM_GRU,Erbil,2026-02-01,0.197405,0.177527,0.217284
BiLSTM_GRU,Erbil,2026-03-01,0.248776,0.222982,0.274569
BiLSTM_GRU,Erbil,2026-04-01,0.283169,0.250107,0.31623
BiLSTM_GRU,Erbil,2026-05-01,0.22572,0.199435,0.252005
BiLSTM_GRU,Erbil,2026-06-01,0.152967,0.128151,0.177782
BiLSTM_GRU,Erbil,2026-07-01,0.105529,0.08086,0.130198
BiLSTM_GRU,Erbil,2026-08-01,0.09079,0.069719,0.111861
BiLSTM_GRU,Erbil,2026-09-01,0.088034,0.06717,0.108899
BiLSTM_GRU,Erbil,2026-10-01,0.089462,0.069003,0.109921
BiLSTM_GRU,Erbil,2026-11-01,0.093627,0.072294,0.114959
BiLSTM_GRU,Erbil,2026-12-01,0.111299,0.093625,0.128972
BiLSTM_GRU,Erbil,2027-01-01,0.141376,0.123356,0.159396
BiLSTM_GRU,Erbil,2027-02-01,0.198122,0.17194,0.224303
BiLSTM_GRU,Erbil,2027-03-01,0.253788,0.216385,0.291191
BiLSTM_GRU,Erbil,2027-04-01,0.280008,0.241137,0.318878
BiLSTM_GRU,Erbil,2027-05-01,0.226319,0.190257,0.262382
BiLSTM_GRU,Erbil,2027-06-01,0.149886,0.119429,0.180344
BiLSTM_GRU,Erbil,2027-07-01,0.106432,0.079586,0.133278
BiLSTM_GRU,Erbil,2027-08-01,0.090253,0.061572,0.118935
BiLSTM_GRU,Erbil,2027-09-01,0.090352,0.063834,0.11687
BiLSTM_GRU,Erbil,2027-10-01,0.089901,0.067116,0.112686
BiLSTM_GRU,Erbil,2027-11-01,0.094045,0.071295,0.116794
BiLSTM_GRU,Erbil,2027-12-01,0.111362,0.08622,0.136503
BiLSTM_GRU,Erbil,2028-01-01,0.141568,0.118456,0.16468
BiLSTM_GRU,Erbil,2028-02-01,0.200888,0.165177,0.236599
BiLSTM_GRU,Erbil,2028-03-01,0.256909,0.209442,0.304376
BiLSTM_GRU,Erbil,2028-04-01,0.282004,0.23454,0.329468
BiLSTM_GRU,Erbil,2028-05-01,0.226173,0.184174,0.268173
BiLSTM_GRU,Erbil,2028-06-01,0.149318,0.113267,0.185369
BiLSTM_GRU,Erbil,2028-07-01,0.10438,0.066159,0.142601
BiLSTM_GRU,Erbil,2028-08-01,0.090132,0.056326,0.123939
BiLSTM_GRU,Erbil,2028-09-01,0.088957,0.060325,0.117589
BiLSTM_GRU,Erbil,2028-10-01,0.089423,0.05898,0.119866
BiLSTM_GRU,Erbil,2028-11-01,0.093599,0.064078,0.12312
BiLSTM_GRU,Erbil,2028-12-01,0.110998,0.083113,0.138883
BiLSTM_GRU,Erbil,2029-01-01,0.14344,0.114608,0.172273
BiLSTM_GRU,Erbil,2029-02-01,0.198909,0.157295,0.240523
BiLSTM_GRU,Erbil,2029-03-01,0.256036,0.204337,0.307734
BiLSTM_GRU,Erbil,2029-04-01,0.283236,0.221958,0.344514
BiLSTM_GRU,Erbil,2029-05-01,0.226007,0.17734,0.274675
BiLSTM_GRU,Erbil,2029-06-01,0.151106,0.105702,0.19651
BiLSTM_GRU,Erbil,2029-07-01,0.105863,0.063906,0.147819
BiLSTM_GRU,Erbil,2029-08-01,0.091226,0.056731,0.12572
BiLSTM_GRU,Erbil,2029-09-01,0.087623,0.054664,0.120582
BiLSTM_GRU,Erbil,2029-10-01,0.089678,0.056654,0.122702
BiLSTM_GRU,Erbil,2029-11-01,0.09371,0.058849,0.128571
BiLSTM_GRU,Erbil,2029-12-01,0.111532,0.07836,0.144704
BiLSTM_GRU,Erbil,2030-01-01,0.143486,0.114477,0.172495
BiLSTM_GRU,Erbil,2030-02-01,0.200467,0.15895,0.241984
BiLSTM_GRU,Erbil,2030-03-01,0.255898,0.20188,0.309917
BiLSTM_GRU,Erbil,2030-04-01,0.282456,0.205611,0.359302
BiLSTM_GRU,Erbil,2030-05-01,0.225315,0.169025,0.281606
BiLSTM_GRU,Erbil,2030-06-01,0.149852,0.1,0.199704
BiLSTM_GRU,Erbil,2030-07-01,0.102547,0.047261,0.157832
BiLSTM_GRU,Erbil,2030-08-01,0.091794,0.041657,0.141931
BiLSTM_GRU,Erbil,2030-09-01,0.08887,0.049874,0.127866
BiLSTM_GRU,Erbil,2030-10-01,0.089703,0.050935,0.128471
BiLSTM_GRU,Erbil,2030-11-01,0.09438,0.051102,0.137659
BiLSTM_GRU,Erbil,2030-12-01,0.111905,0.078125,0.145685
BiLSTM_GRU,Duhok,2026-01-01,0.146364,0.135179,0.157548
BiLSTM_GRU,Duhok,2026-02-01,0.192679,0.178997,0.206361
BiLSTM_GRU,Duhok,2026-03-01,0.245826,0.225091,0.266561
BiLSTM_GRU,Duhok,2026-04-01,0.307233,0.274336,0.340129
BiLSTM_GRU,Duhok,2026-05-01,0.270235,0.242154,0.298315
BiLSTM_GRU,Duhok,2026-06-01,0.199201,0.180781,0.21762
BiLSTM_GRU,Duhok,2026-07-01,0.146523,0.129826,0.16322
BiLSTM_GRU,Duhok,2026-08-01,0.12754,0.108417,0.146664
BiLSTM_GRU,Duhok,2026-09-01,0.117944,0.09779,0.138097
BiLSTM_GRU,Duhok,2026-10-01,0.116097,0.097658,0.134536
BiLSTM_GRU,Duhok,2026-11-01,0.117493,0.099754,0.135232
BiLSTM_GRU,Duhok,2026-12-01,0.128721,0.113091,0.144351
BiLSTM_GRU,Duhok,2027-01-01,0.151887,0.139506,0.164269
BiLSTM_GRU,Duhok,2027-02-01,0.200827,0.181414,0.220241
BiLSTM_GRU,Duhok,2027-03-01,0.258049,0.228314,0.287784
BiLSTM_GRU,Duhok,2027-04-01,0.316833,0.276748,0.356918
BiLSTM_GRU,Duhok,2027-05-01,0.270732,0.2364,0.305064
BiLSTM_GRU,Duhok,2027-06-01,0.197877,0.173771,0.221982
BiLSTM_GRU,Duhok,2027-07-01,0.147869,0.126588,0.169151
BiLSTM_GRU,Duhok,2027-08-01,0.126486,0.102345,0.150626
BiLSTM_GRU,Duhok,2027-09-01,0.117521,0.090388,0.144654
BiLSTM_GRU,Duhok,2027-10-01,0.115244,0.092403,0.138086
BiLSTM_GRU,Duhok,2027-11-01,0.117907,0.096317,0.139496
BiLSTM_GRU,Duhok,2027-12-01,0.129084,0.11211,0.146057
BiLSTM_GRU,Duhok,2028-01-01,0.153762,0.137508,0.170015
BiLSTM_GRU,Duhok,2028-02-01,0.203031,0.179257,0.226804
BiLSTM_GRU,Duhok,2028-03-01,0.259659,0.220906,0.298413
BiLSTM_GRU,Duhok,2028-04-01,0.317706,0.263579,0.371834
BiLSTM_GRU,Duhok,2028-05-01,0.268725,0.224235,0.313214
BiLSTM_GRU,Duhok,2028-06-01,0.197662,0.163992,0.231331
BiLSTM_GRU,Duhok,2028-07-01,0.147812,0.11852,0.177104
BiLSTM_GRU,Duhok,2028-08-01,0.125259,0.097101,0.153417
BiLSTM_GRU,Duhok,2028-09-01,0.118559,0.093172,0.143946
BiLSTM_GRU,Duhok,2028-10-01,0.116448,0.086684,0.146212
BiLSTM_GRU,Duhok,2028-11-01,0.117511,0.091565,0.143457
BiLSTM_GRU,Duhok,2028-12-01,0.129958,0.104726,0.15519
BiLSTM_GRU,Duhok,2029-01-01,0.153383,0.1349,0.171867
BiLSTM_GRU,Duhok,2029-02-01,0.20399,0.17668,0.2313
BiLSTM_GRU,Duhok,2029-03-01,0.258917,0.217159,0.300674
BiLSTM_GRU,Duhok,2029-04-01,0.316538,0.249084,0.383992
BiLSTM_GRU,Duhok,2029-05-01,0.270182,0.213123,0.327242
BiLSTM_GRU,Duhok,2029-06-01,0.198602,0.161845,0.23536
BiLSTM_GRU,Duhok,2029-07-01,0.147171,0.115718,0.178625
BiLSTM_GRU,Duhok,2029-08-01,0.127104,0.093905,0.160303
BiLSTM_GRU,Duhok,2029-09-01,0.120155,0.087732,0.152577
BiLSTM_GRU,Duhok,2029-10-01,0.115254,0.083609,0.146898
BiLSTM_GRU,Duhok,2029-11-01,0.11654,0.084575,0.148505
BiLSTM_GRU,Duhok,2029-12-01,0.128635,0.103336,0.153933
BiLSTM_GRU,Duhok,2030-01-01,0.152984,0.129512,0.176456
BiLSTM_GRU,Duhok,2030-02-01,0.20326,0.170405,0.236116
BiLSTM_GRU,Duhok,2030-03-01,0.256591,0.212815,0.300367
BiLSTM_GRU,Duhok,2030-04-01,0.318114,0.2369,0.399328
BiLSTM_GRU,Duhok,2030-05-01,0.268582,0.204521,0.332643
BiLSTM_GRU,Duhok,2030-06-01,0.198997,0.151168,0.246826
BiLSTM_GRU,Duhok,2030-07-01,0.146577,0.113135,0.180018
BiLSTM_GRU,Duhok,2030-08-01,0.127036,0.092507,0.161565
BiLSTM_GRU,Duhok,2030-09-01,0.118765,0.083205,0.154326
BiLSTM_GRU,Duhok,2030-10-01,0.115831,0.074955,0.156707
BiLSTM_GRU,Duhok,2030-11-01,0.117476,0.082192,0.152759
BiLSTM_GRU,Duhok,2030-12-01,0.129261,0.100699,0.157823
BiLSTM_GRU,Sulaymaniyah,2026-01-01,0.165005,0.153608,0.176402
BiLSTM_GRU,Sulaymaniyah,2026-02-01,0.212358,0.193177,0.23154
BiLSTM_GRU,Sulaymaniyah,2026-03-01,0.270157,0.241643,0.29867
BiLSTM_GRU,Sulaymaniyah,2026-04-01,0.276218,0.240328,0.312108
BiLSTM_GRU,Sulaymaniyah,2026-05-01,0.166608,0.138333,0.194883
BiLSTM_GRU,Sulaymaniyah,2026-06-01,0.107852,0.085772,0.129932
BiLSTM_GRU,Sulaymaniyah,2026-07-01,0.086537,0.065342,0.107732
BiLSTM_GRU,Sulaymaniyah,2026-08-01,0.082278,0.062299,0.102258
BiLSTM_GRU,Sulaymaniyah,2026-09-01,0.087212,0.069492,0.104932
BiLSTM_GRU,Sulaymaniyah,2026-10-01,0.093323,0.076208,0.110438
BiLSTM_GRU,Sulaymaniyah,2026-11-01,0.101082,0.086673,0.115491
BiLSTM_GRU,Sulaymaniyah,2026-12-01,0.121182,0.105143,0.137221
BiLSTM_GRU,Sulaymaniyah,2027-01-01,0.150511,0.134592,0.166429
BiLSTM_GRU,Sulaymaniyah,2027-02-01,0.192668,0.166778,0.218558
BiLSTM_GRU,Sulaymaniyah,2027-03-01,0.242466,0.199106,0.285826
BiLSTM_GRU,Sulaymaniyah,2027-04-01,0.273047,0.227312,0.318781
BiLSTM_GRU,Sulaymaniyah,2027-05-01,0.180843,0.143303,0.218383
BiLSTM_GRU,Sulaymaniyah,2027-06-01,0.107159,0.081986,0.132331
BiLSTM_GRU,Sulaymaniyah,2027-07-01,0.086173,0.059145,0.113202
BiLSTM_GRU,Sulaymaniyah,2027-08-01,0.084732,0.060343,0.10912
BiLSTM_GRU,Sulaymaniyah,2027-09-01,0.089037,0.06859,0.109484
BiLSTM_GRU,Sulaymaniyah,2027-10-01,0.096669,0.074164,0.119175
BiLSTM_GRU,Sulaymaniyah,2027-11-01,0.106107,0.087202,0.125012
BiLSTM_GRU,Sulaymaniyah,2027-12-01,0.126609,0.109799,0.143418
BiLSTM_GRU,Sulaymaniyah,2028-01-01,0.155863,0.134211,0.177515
BiLSTM_GRU,Sulaymaniyah,2028-02-01,0.20342,0.17426,0.232579
BiLSTM_GRU,Sulaymaniyah,2028-03-01,0.255302,0.203359,0.307244
BiLSTM_GRU,Sulaymaniyah,2028-04-01,0.276618,0.219069,0.334167
BiLSTM_GRU,Sulaymaniyah,2028-05-01,0.178533,0.133759,0.223307
BiLSTM_GRU,Sulaymaniyah,2028-06-01,0.109265,0.074979,0.143551
BiLSTM_GRU,Sulaymaniyah,2028-07-01,0.08595,0.055008,0.116892
BiLSTM_GRU,Sulaymaniyah,2028-08-01,0.083171,0.052183,0.114159
BiLSTM_GRU,Sulaymaniyah,2028-09-01,0.089827,0.066647,0.113007
BiLSTM_GRU,Sulaymaniyah,2028-10-01,0.095917,0.075589,0.116245
BiLSTM_GRU,Sulaymaniyah,2028-11-01,0.10512,0.083205,0.127034
BiLSTM_GRU,Sulaymaniyah,2028-12-01,0.125873,0.106823,0.144923
BiLSTM_GRU,Sulaymaniyah,2029-01-01,0.154453,0.129807,0.1791
BiLSTM_GRU,Sulaymaniyah,2029-02-01,0.200249,0.161812,0.238686
BiLSTM_GRU,Sulaymaniyah,2029-03-01,0.254055,0.197932,0.310178
BiLSTM_GRU,Sulaymaniyah,2029-04-01,0.279594,0.220458,0.338731
BiLSTM_GRU,Sulaymaniyah,2029-05-01,0.176138,0.12791,0.224367
BiLSTM_GRU,Sulaymaniyah,2029-06-01,0.108203,0.069743,0.146663
BiLSTM_GRU,Sulaymaniyah,2029-07-01,0.087469,0.048303,0.126636
BiLSTM_GRU,Sulaymaniyah,2029-08-01,0.085277,0.050363,0.120192
BiLSTM_GRU,Sulaymaniyah,2029-09-01,0.089416,0.062924,0.115908
BiLSTM_GRU,Sulaymaniyah,2029-10-01,0.095764,0.066677,0.124851
BiLSTM_GRU,Sulaymaniyah,2029-11-01,0.104703,0.081335,0.128072
BiLSTM_GRU,Sulaymaniyah,2029-12-01,0.126208,0.10193,0.150485
BiLSTM_GRU,Sulaymaniyah,2030-01-01,0.154892,0.126748,0.183037
BiLSTM_GRU,Sulaymaniyah,2030-02-01,0.199276,0.155426,0.243126
BiLSTM_GRU,Sulaymaniyah,2030-03-01,0.250784,0.183011,0.318558
BiLSTM_GRU,Sulaymaniyah,2030-04-01,0.279322,0.20323,0.355414
BiLSTM_GRU,Sulaymaniyah,2030-05-01,0.177089,0.114042,0.240135
BiLSTM_GRU,Sulaymaniyah,2030-06-01,0.109554,0.066425,0.152682
BiLSTM_GRU,Sulaymaniyah,2030-07-01,0.086228,0.046627,0.125829
BiLSTM_GRU,Sulaymaniyah,2030-08-01,0.083617,0.042407,0.124828
BiLSTM_GRU,Sulaymaniyah,2030-09-01,0.089932,0.057216,0.122647
BiLSTM_GRU,Sulaymaniyah,2030-10-01,0.09589,0.065244,0.126535
BiLSTM_GRU,Sulaymaniyah,2030-11-01,0.103872,0.072796,0.134949
BiLSTM_GRU,Sulaymaniyah,2030-12-01,0.126048,0.099711,0.152385
BiLSTM_GRU,Halabja,2026-01-01,0.226036,0.210624,0.241449
BiLSTM_GRU,Halabja,2026-02-01,0.295962,0.267833,0.324091
BiLSTM_GRU,Halabja,2026-03-01,0.3632,0.32495,0.401451
BiLSTM_GRU,Halabja,2026-04-01,0.357679,0.309132,0.406225
BiLSTM_GRU,Halabja,2026-05-01,0.206667,0.174862,0.238473
BiLSTM_GRU,Halabja,2026-06-01,0.130516,0.101823,0.15921
BiLSTM_GRU,Halabja,2026-07-01,0.10413,0.077018,0.131243
BiLSTM_GRU,Halabja,2026-08-01,0.100666,0.074946,0.126385
BiLSTM_GRU,Halabja,2026-09-01,0.106294,0.084333,0.128255
BiLSTM_GRU,Halabja,2026-10-01,0.118504,0.097554,0.139453
